Order ID,Order Date,Region,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-00883,2024-08-17,East,Furniture,Tables,Conference Table,8,0.15,935.98,165.12
ORD-00884,2025-09-06,East,Office Supplies,Storage,Desk Organizer,4,0.15,618.65,90.96
ORD-00885,2024-01-30,Central,Office Supplies,Binders,Presentation Binder,8,0.05,2435.71,297.8
ORD-00886,2025-04-14,West,Furniture,Tables,Office Table,6,0.3,1832.01,-288.32
ORD-00887,2025-01-27,South,Technology,Machines,Scanner,2,0,908.92,-141.82
ORD-00888,2024-08-28,South,Office Supplies,Storage,Desk Organizer,1,0,217.85,22.88
ORD-00889,2024-11-05,South,Technology,Accessories,Keyboard,1,0.2,151.91,-23.07
ORD-00890,2025-05-19,Central,Office Supplies,Binders,Premium Binder,6,0.3,2407.2,-456.82
ORD-00891,2024-04-29,Central,Furniture,Chairs,Ergonomic Chair,5,0.3,1393.34,-79.64
ORD-00892,2024-09-26,Central,Technology,Accessories,Mouse,3,0.1,1739.67,36.51
ORD-00893,2024-06-03,South,Furniture,Chairs,Office Chair,1,0.05,160.81,3.83
ORD-00894,2024-06-16,South,Office Supplies,Binders,Ring Binder,1,0.15,286.91,31.17
ORD-00895,2025-05-11,South,Office Supplies,Binders,Presentation Binder,3,0,878.07,-75.76
ORD-00896,2024-10-17,East,Furniture,Bookcases,Metal Bookcase,4,0.2,3034.09,-692.08
ORD-00897,2025-08-07,East,Office Supplies,Binders,Premium Binder,8,0.3,692.33,-71.88
ORD-00898,2024-10-18,West,Office Supplies,Paper,Notebook Paper,2,0.1,272.89,-45.77
ORD-00899,2025-12-25,South,Office Supplies,Storage,Storage Box,1,0.1,757.01,73.31
ORD-00900,2025-04-08,Central,Technology,Machines,Shredder,3,0.05,2054.07,361.96
ORD-00901,2024-10-16,Central,Furniture,Bookcases,Wood Bookcase,7,0,2317.77,-227.41
ORD-00902,2025-02-12,West,Furniture,Chairs,Office Chair,7,0.15,1632.16,210.02
ORD-00903,2025-10-31,East,Furniture,Tables,Conference Table,7,0.3,4201.99,-472.11
ORD-00904,2025-12-02,East,Office Supplies,Storage,File Cabinet,6,0.2,1002.63,-25.16
ORD-00905,2025-02-01,South,Office Supplies,Storage,Desk Organizer,7,0,4270.44,824.44
ORD-00906,2025-09-20,East,Office Supplies,Storage,Storage Box,2,0,840.81,225.09
ORD-00907,2025-11-23,East,Technology,Machines,Shredder,3,0.15,1245.31,99.9
ORD-00908,2024-03-26,Central,Office Supplies,Paper,Copy Paper,8,0.1,1060.12,-155.01
ORD-00909,2024-11-03,East,Technology,Accessories,Mouse,1,0.2,75.71,-15.84
ORD-00910,2024-04-20,South,Office Supplies,Binders,Ring Binder,5,0.1,1066.61,-178.54
ORD-00911,2025-05-30,West,Furniture,Bookcases,Metal Bookcase,3,0.05,2007,-344.56
ORD-00912,2025-03-02,Central,Office Supplies,Storage,Desk Organizer,8,0.3,2745.1,320.09
ORD-00913,2024-12-15,East,Furniture,Chairs,Office Chair,5,0.3,476.09,-4.37
ORD-00914,2024-01-06,South,Furniture,Chairs,Office Chair,8,0.15,4308.99,784.84
ORD-00915,2025-09-08,South,Office Supplies,Storage,Desk Organizer,6,0.3,3027.89,189.35
ORD-00916,2025-02-08,Central,Furniture,Chairs,Office Chair,1,0.05,105.95,-19.62
ORD-00917,2024-07-11,West,Furniture,Tables,Computer Table,3,0.3,578.83,76.61
ORD-00918,2025-07-05,East,Furniture,Tables,Conference Table,3,0.15,1007.93,-165.23
ORD-00919,2024-06-05,South,Office Supplies,Paper,Copy Paper,8,0.2,1590.31,-150.09
ORD-00920,2025-02-05,West,Office Supplies,Binders,Premium Binder,7,0.15,4594.44,558.48
ORD-00921,2025-09-02,Central,Furniture,Tables,Conference Table,8,0.2,3655.68,187.49
ORD-00922,2025-11-25,South,Furniture,Bookcases,Wood Bookcase,1,0.15,451.98,16.72
ORD-00923,2024-10-01,South,Office Supplies,Binders,Ring Binder,6,0.15,3257.45,-677.32
ORD-00924,2024-10-21,East,Office Supplies,Paper,Printer Paper,4,0.2,727.2,136.84
ORD-00925,2024-12-13,South,Furniture,Tables,Computer Table,7,0.15,4512.8,415.76
ORD-00926,2025-01-03,South,Furniture,Bookcases,Wood Bookcase,5,0.3,2795.43,144.93
ORD-00927,2024-05-12,East,Furniture,Chairs,Conference Chair,8,0,5111.33,1297.28
ORD-00928,2025-05-20,Central,Furniture,Chairs,Conference Chair,1,0,299.85,-18
ORD-00929,2025-11-24,East,Furniture,Bookcases,Wood Bookcase,2,0.1,693.97,54.88
ORD-00930,2024-05-03,East,Office Supplies,Paper,Printer Paper,6,0,3724.04,283.88
ORD-00931,2024-06-03,West,Technology,Phones,Business Phone,8,0,6241.88,1120.79
ORD-00932,2025-09-16,West,Technology,Phones,Office Phone,2,0.05,1009.9,210.16
ORD-00933,2025-01-05,East,Technology,Accessories,Headset,8,0.2,3106.46,529.42
ORD-00934,2024-06-06,Central,Office Supplies,Binders,Premium Binder,4,0.15,2988.82,407.5
ORD-00935,2024-01-07,East,Office Supplies,Paper,Printer Paper,3,0,682.48,101.68
ORD-00936,2025-02-28,Central,Technology,Machines,Printer,3,0.2,994.49,-124.35
ORD-00937,2025-03-15,South,Office Supplies,Paper,Notebook Paper,6,0,2191.27,381.87
ORD-00938,2025-06-13,West,Furniture,Tables,Conference Table,7,0.05,2478.66,-28.75
ORD-00939,2024-02-07,East,Technology,Phones,Office Phone,5,0.15,1605.27,153.63
ORD-00940,2025-07-20,Central,Technology,Machines,Scanner,6,0,3990.38,934.13
ORD-00941,2025-09-17,East,Technology,Accessories,Mouse,4,0.2,1926.6,104.74
ORD-00942,2025-03-28,Central,Technology,Accessories,Keyboard,5,0,244.18,-6.38
ORD-00943,2024-05-09,Central,Furniture,Chairs,Conference Chair,5,0.2,1357.33,84.72
ORD-00944,2024-01-24,West,Technology,Machines,Scanner,4,0.1,2288.04,569.72
ORD-00945,2024-04-23,West,Office Supplies,Paper,Notebook Paper,6,0,343.39,41.02
ORD-00946,2024-05-07,South,Office Supplies,Storage,Desk Organizer,1,0.15,273.74,-29.81
ORD-00947,2025-08-18,East,Office Supplies,Paper,Printer Paper,3,0.3,872.96,73.55
ORD-00948,2024-04-17,Central,Technology,Machines,Printer,6,0.15,556.89,61.18
ORD-00949,2025-02-25,West,Furniture,Chairs,Ergonomic Chair,3,0.15,541.5,-98.33
ORD-00950,2025-11-24,South,Technology,Machines,Shredder,7,0.1,3247.04,285
ORD-00951,2025-03-26,South,Technology,Accessories,Keyboard,3,0.2,339.6,32.99
ORD-00952,2024-05-12,West,Technology,Phones,Business Phone,8,0,4818.14,1225.12
ORD-00953,2025-01-13,West,Technology,Accessories,Keyboard,2,0.1,908.65,-169.44
ORD-00954,2024-06-05,West,Office Supplies,Paper,Printer Paper,5,0.1,1945.23,309.2
ORD-00955,2024-05-25,South,Furniture,Tables,Conference Table,4,0.05,2602.72,84.19
ORD-00956,2024-05-05,Central,Furniture,Chairs,Ergonomic Chair,8,0.2,1987.91,-43.55
ORD-00957,2024-12-11,South,Office Supplies,Storage,Desk Organizer,3,0.05,1225.63,23.94
ORD-00958,2025-04-05,South,Furniture,Bookcases,Metal Bookcase,2,0.2,1022.79,-42.52
ORD-00959,2024-08-26,South,Office Supplies,Storage,File Cabinet,8,0.3,1749.01,-374.77
ORD-00960,2024-06-18,West,Technology,Machines,Shredder,5,0.2,2485.32,164.53
ORD-00961,2024-03-28,East,Technology,Machines,Shredder,1,0.2,405.62,46.75
ORD-00962,2025-05-29,West,Furniture,Bookcases,Wood Bookcase,1,0.1,617.83,-56.94
ORD-00963,2025-12-23,South,Furniture,Bookcases,Metal Bookcase,7,0.2,366.33,61
ORD-00964,2024-01-24,Central,Office Supplies,Binders,Ring Binder,1,0.2,254.18,-28.39
ORD-00965,2024-04-27,West,Technology,Phones,Business Phone,3,0.05,649.77,-98.29
ORD-00966,2024-11-10,South,Technology,Phones,Smartphone,6,0.05,244.07,-40.42
ORD-00967,2025-02-03,West,Office Supplies,Binders,Ring Binder,6,0.1,1830.47,321.73
ORD-00968,2024-05-03,West,Furniture,Chairs,Conference Chair,4,0.15,1604.39,23.32
ORD-00969,2024-04-27,Central,Furniture,Tables,Conference Table,7,0,2783.58,20.73
ORD-00970,2024-08-27,West,Office Supplies,Storage,Desk Organizer,2,0.05,1214.87,130.25
ORD-00971,2024-05-08,Central,Technology,Accessories,Mouse,2,0.3,759.12,79.8
ORD-00972,2024-05-25,Central,Technology,Phones,Smartphone,7,0.2,2476.19,-568.38
ORD-00973,2025-04-20,Central,Technology,Phones,Smartphone,1,0.15,224.43,-22.91
ORD-00974,2025-11-27,South,Office Supplies,Storage,File Cabinet,5,0,729.52,47.92
ORD-00975,2024-03-12,Central,Furniture,Tables,Computer Table,2,0.05,1156.48,308.73
ORD-00976,2025-03-18,East,Technology,Machines,Scanner,6,0.3,1242.43,113.36
ORD-00977,2025-04-08,Central,Furniture,Bookcases,Metal Bookcase,6,0.05,2243.46,186.83
ORD-00978,2024-01-17,East,Technology,Phones,Office Phone,8,0,5785.02,748.84
ORD-00979,2025-02-27,South,Office Supplies,Storage,File Cabinet,2,0.2,83.86,12.81
ORD-00980,2025-11-18,South,Technology,Phones,Business Phone,7,0.2,1989.77,-295.47
ORD-00981,2025-12-14,West,Furniture,Tables,Conference Table,4,0.15,105.12,13.07
ORD-00982,2024-10-14,Central,Furniture,Chairs,Conference Chair,5,0.3,890.29,174.37
ORD-00983,2025-01-06,West,Office Supplies,Paper,Notebook Paper,4,0,691.79,136.78
ORD-00984,2025-02-09,West,Office Supplies,Storage,Desk Organizer,8,0.05,3558.1,395.04
ORD-00985,2025-08-02,East,Furniture,Bookcases,Wood Bookcase,2,0.05,439.45,30.61
ORD-00986,2024-08-21,Central,Furniture,Bookcases,Wood Bookcase,5,0.3,2113.12,-97.61
ORD-00987,2025-03-13,West,Office Supplies,Paper,Printer Paper,5,0,2752.68,95.33
ORD-00988,2025-01-05,West,Technology,Phones,Smartphone,5,0.15,2094.79,-150.88
ORD-00989,2025-02-05,East,Office Supplies,Binders,Presentation Binder,1,0.3,181.29,11.27
ORD-00990,2024-03-17,East,Furniture,Chairs,Ergonomic Chair,5,0,2541.38,-344.37
ORD-00991,2025-05-06,South,Furniture,Bookcases,Metal Bookcase,5,0.05,514.07,-42.59
ORD-00992,2024-12-14,West,Office Supplies,Storage,File Cabinet,2,0.2,956.2,116.16
ORD-00993,2025-10-02,South,Technology,Phones,Smartphone,1,0,314.37,72.13
ORD-00994,2025-12-11,West,Furniture,Chairs,Ergonomic Chair,1,0.1,483.97,-3.08
ORD-00995,2024-04-14,West,Technology,Phones,Business Phone,7,0.15,638.36,81.97
ORD-00996,2024-08-26,West,Office Supplies,Paper,Printer Paper,7,0.2,3344.95,-246.78
ORD-00997,2025-11-22,West,Office Supplies,Storage,Storage Box,4,0,400.39,37.55
ORD-00998,2024-03-10,East,Technology,Phones,Office Phone,5,0.1,1698.38,217.95
ORD-00999,2025-03-31,East,Furniture,Chairs,Office Chair,1,0.05,259.81,2.08
ORD-01000,2025-10-29,Central,Office Supplies,Storage,Desk Organizer,3,0.05,1144.2,97.29
